tri,vertex,x,y,z,fault_name
85,m,111976.10000000002,3184526.5,3277.0,tib_dog
86,a,116309.6,3186125.3,0.0,tib_dog
86,b,117727.9,3185895.9,-1000.0,tib_dog
86,c,114797.4,3183726.7,2000.0,tib_dog
86,m,116278.3,3185249.2999999993,333.3333333333333,tib_dog
87,a,112670.0,3186146.2,2000.0,tib_dog
87,b,114797.4,3183726.7,2000.0,tib_dog
87,c,112154.6,3183292.9,3966.0,tib_dog
87,m,113207.33333333333,3184388.6,2655.3333333333335,tib_dog
88,a,120230.8,3186313.0,-2500.0,tib_dog
88,b,121982.8,3184394.1,-2500.0,tib_dog
88,c,119563.3,3183893.6,-1000.0,tib_dog
88,m,120592.3,3184866.9,-2000.0,tib_dog
89,a,129658.3,3186500.7,-10000.0,tib_dog
89,b,130993.2,3185249.3,-10000.0,tib_dog
89,c,129303.7,3184498.4,-7500.0,tib_dog
89,m,129985.06666666667,3185416.1333333333,-9166.666666666666,tib_dog
90,a,109259.8,3185541.3,4000.0,tib_dog
90,b,110469.5,3184415.0,4000.0,tib_dog
90,c,110052.8,3184462.5,4119.0,tib_dog
90,m,109927.36666666665,3184806.266666667,4039.6666666666665,tib_dog
91,a,127927.1,3185708.1,-7500.0,tib_dog
91,b,129658.3,3186500.7,-10000.0,tib_dog
91,c,129303.7,3184498.4,-7500.0,tib_dog
91,m,128963.03333333334,3185569.066666667,-8333.333333333334,tib_dog
92,a,121982.8,3184394.1,-2500.0,tib_dog
92,b,123359.4,3186730.2,-5000.0,tib_dog
92,c,124819.4,3185437.0,-5000.0,tib_dog
92,m,123387.2,3185520.4333333336,-4166.666666666667,tib_dog
93,a,117727.9,3185895.9,-1000.0,tib_dog
93,b,120230.8,3186313.0,-2500.0,tib_dog
93,c,119563.3,3183893.6,-1000.0,tib_dog
93,m,119174.0,3185367.5,-1500.0,tib_dog
94,a,107917.1,3186682.9,4004.0,tib_dog
94,b,109259.8,3185541.3,4000.0,tib_dog
94,c,108645.9,3185089.6,4492.0,tib_dog
94,m,108607.60000000002,3185771.266666666,4165.333333333333,tib_dog
95,a,124819.4,3185437.0,-5000.0,tib_dog
95,b,127927.1,3185708.1,-7500.0,tib_dog
95,c,125987.4,3183768.4,-5000.0,tib_dog
95,m,126244.63333333335,3184971.1666666665,-5833.333333333333,tib_dog
96,a,124819.4,3185437.0,-5000.0,tib_dog
96,b,126884.3,3186876.2,-7500.0,tib_dog
96,c,127927.1,3185708.1,-7500.0,tib_dog
96,m,126543.60000000002,3186007.1,-6666.666666666667,tib_dog
97,a,106849.3,3186988.0,4336.0,tib_dog
97,b,107917.1,3186682.9,4004.0,tib_dog
97,c,108645.9,3185089.6,4492.0,tib_dog
97,m,107804.10000000002,3186253.5,4277.333333333333,tib_dog
98,a,110469.5,3184415.0,4000.0,tib_dog
98,b,112670.0,3186146.2,2000.0,tib_dog
98,c,111103.7,3184140.4,3865.0,tib_dog
98,m,111414.40000000001,3184900.533333333,3288.3333333333335,tib_dog
99,a,117727.9,3185895.9,-1000.0,tib_dog
99,b,119313.0,3187272.5,-2500.0,tib_dog
99,c,120230.8,3186313.0,-2500.0,tib_dog
99,m,119090.56666666667,3186493.8000000003,-2000.0,tib_dog
100,a,112670.0,3186146.2,2000.0,tib_dog
100,b,116309.6,3186125.3,0.0,tib_dog
100,c,114797.4,3183726.7,2000.0,tib_dog
100,m,114592.33333333333,3185332.733333333,1333.3333333333333,tib_dog
101,a,120230.8,3186313.0,-2500.0,tib_dog
