depth,dip,east,fault_name,htm_ind,north,point_index,rake,slip_m,strike,zz_stress,xy_stress,xz_stress,yz_stress,xx_stress,yy_stress,tau_dd,tau_ss,sig_nn
-3551.0,11.0,276163.97161167016,galetzka_mainshock,,3049082.4304081025,35,74.62723367518905,0.07688482216926824,295.0,11.204496632213814,-1.5435570938017233,-2.93918133453315,-2.9006470410889738,16.857015266909265,13.909039787970297,3.9728735435293725,-1.4376509183110167,12.729197165341526
-3551.0,11.0,267155.92837343947,galetzka_mainshock,,3053419.0874842457,36,83.45408737422058,0.2245539064478728,295.0,7.6919314663142595,-1.495661284189885,-2.046975052181287,-1.9486514685532623,15.451281840435925,12.08391435122396,3.1602573527596562,-1.0753579762663286,8.817670329844688
-3551.0,11.0,258143.98169797647,galetzka_mainshock,,3057763.048878387,37,63.700269814738604,0.20551295028781036,295.0,6.2914518464232145,-1.3013946277776687,-1.245269947027505,-1.4978941352174773,14.420819807160658,10.577103055230717,2.491228863948605,-0.6077545102064158,7.141876545956329
-3551.0,11.0,249127.91262562512,galetzka_mainshock,,3062103.273397865,38,82.91967817928747,0.14119671956529306,295.0,5.975436804733055,-1.2516670234252025,-0.5770189466344816,-1.220962605659752,13.89191562143102,9.909600033953039,1.9426055495411776,-0.14435523497753516,6.615537423897841
-3551.0,11.0,240117.80762929434,galetzka_mainshock,,3066450.674315873,39,95.3899747731353,0.1509675155819953,295.0,7.356701960440199,-1.4439423254553487,0.40457120036728905,-2.689790543463813,14.641937459168751,10.821328624405155,2.6713075508316084,1.373671892199104,8.316572626214414
-3551.0,11.0,231103.31331245825,galetzka_mainshock,,3070783.3211615337,40,76.61631973122445,0.10023725868657822,295.0,15.05622920011573,-1.5058612731346182,2.147171946236416,-3.825682291659419,17.51188040337535,12.328226827523082,1.8197986669146484,3.303193940254572,15.9075391930522
-5460.0,11.0,406545.16849530383,galetzka_mainshock,,2997185.7789003686,41,107.99157478732391,0.7511077049265305,295.0,16.30280848900802,-2.2130514841962174,-1.9104676366020328,-3.7927451379881063,19.95856193340846,13.55556373072712,3.3178038989890437,-0.32275306760339717,17.772828405216302
-5460.0,11.0,397538.5545217611,galetzka_mainshock,,3001521.525049061,42,97.75288475352072,0.6328649510567005,295.0,16.459805467372494,-2.3025237949405586,-1.4954074168849731,-3.6453671335282944,19.608554571109146,14.084574015417424,3.058756257499453,0.06058355392718104,17.81941163316031
-5460.0,11.0,388538.02889111935,galetzka_mainshock,,3005864.0026197108,43,82.06388596135305,0.6589611117691241,295.0,16.1352151677026,-2.2707993683438477,-1.6090363786588862,-2.8404429915518,19.491131022867297,14.493048515859641,2.551156408316391,-0.339889043909809,17.26368619737744
-5460.0,11.0,379523.6750889582,galetzka_mainshock,,3010202.3456183737,44,58.87794330620656,0.4028534290532972,295.0,13.989513304802548,-2.4976684749448768,-2.108772885118774,-3.0143232438667686,18.862869266811373,15.474342121027972,3.392389047607823,-0.5668896615925648,15.353188287222084
-5460.0,11.0,370515.2899159975,galetzka_mainshock,,3014536.409544542,45,105.02237788088765,0.27550549214126385,295.0,12.642583509111862,-2.2849037885302366,-2.0305521300628913,-4.961763689807707,18.979752817894134,16.296139595271427,5.411355967479928,0.3360250329566375,14.735357618421855
-5460.0,11.0,361512.9725701292,galetzka_mainshock,,3018877.291217642,46,74.12109090377051,0.6297395446531845,295.0,14.981687928379726,-2.473735072436412,-1.2468090456816325,-6.414402304708204,19.621411935921493,16.713535375667377,5.945388805086863,1.6426893853826041,17.369793057901063
-5460.0,11.0,352506.69581199763,galetzka_mainshock,,3023214.0495921015,47,69.24355906476416,0.8901337996054302,295.0,17.990961030563874,-2.042502439721895,-2.073441764803353,-5.990759280467497,20.216766269371167,17.858911738067853,5.60766763818128,0.7188278284212437,20.306694083771173
-5460.0,11.0,343496.4442371477,galetzka_mainshock,,3027546.7251733905,48,97.7833828986785,0.5294981823207705,295.0,17.678516261266864,-2.2920219858897664,-1.8438966798239038,-7.412964466162452,21.65798445761414,19.695766091794987,7.066354096978426,1.5725691717048875,20.509480010919937
-5460.0,11.0,334482.351335242,galetzka_mainshock,,3031886.4377750717,49,121.77324576938351,0.301656672560048,295.0,22.457684514104674,-1.9140065137098135,-1.4577827122951783,-8.747927949244923,23.15422005218501,20.604673492381266,7.385820015206256,2.380604478543246,25.554205764043136
-5460.0,11.0,325474.31207261106,galetzka_mainshock,,3036233.088580931,50,91.23527063171262,1.3958243866192481,295.0,28.562576531719507,-2.3577032794832267,-0.31993133214305963,-8.003177769859263,25.025684839308997,20.946417670365825,5.222190048381918,3.02655994749568,31.013856305741314
-5460.0,11.0,316471.99507939524,galetzka_mainshock,,3040564.536888985,51,86.40413887058607,0.3206713179316167,295.0,36.22095710925274,-2.320715511269915,-2.341005338225963,-7.150018053788672,24.03914183573607,21.59076941271221,3.934212631774729,0.9892181595440656,38.43760820140615
-5460.0,11.0,307455.94000721385,galetzka_mainshock,,3044903.2712422763,52,99.69692148840605,0.2678874362190209,295.0,33.37237284603263,-2.0917410908679006,-4.448649076935217,-7.045962248528927,25.978898627422367,22.527559055546522,5.448062046725236,-1.0304129916263924,36.03809523851788
-5460.0,11.0,298445.9180619713,galetzka_mainshock,,3049249.0301578008,53,68.5434655515685,0.5130465173841452,295.0,30.75341941837572,-1.226629028876009,-5.370321198600935,-5.037456568457198,25.076253003233546,21.373191665704468,4.528310510653995,-2.808122770036966,32.962239152831245
-5460.0,11.0,289441.7384504713,galetzka_mainshock,,3053590.7517222227,54,67.36322063254893,0.5576169473751672,295.0,25.336058219683572,-2.1357288575503692,-3.480334593613289,-5.117010702848612,24.264222928108154,20.19782116777988,4.530833291544858,-1.00873446834358,27.40412337384225
-5460.0,11.0,280423.635918235,galetzka_mainshock,,3057928.809661888,55,69.23294132509767,0.4372909293593912,295.0,26.153275122281265,-1.7777566148667212,-4.473034602809234,-4.186302798048079,21.713677475155517,18.09515298895504,3.6272064521205207,-2.2891763182734612,27.963280684770005
-5460.0,11.0,271421.2048513426,galetzka_mainshock,,3062262.7109659268,56,114.71071478105443,0.3807558023195445,295.0,21.44389388470381,-1.9315495034173795,-3.4935398067824037,-4.864514974647133,20.530511293174282,17.068489027015133,4.475790556476563,-1.1061033309366175,23.457862840313233
-5460.0,11.0,262405.03560000577,galetzka_mainshock,,3066604.112386557,57,100.01952855307032,0.40838853364045374,295.0,17.081937288719928,-1.121466604552789,-4.7607884136845335,-4.968307869166177,19.608319215120595,16.576676907636248,5.886299918413758,-2.2583627258605787,19.492469302582393
-5460.0,11.0,253394.8689598639,galetzka_mainshock,,3070952.6775609464,58,88.17015485419563,0.3258861814130817,295.0,12.998347667689387,-0.666494803565815,-3.092722227961224,-4.740379117493132,19.577540879206513,15.304051801524936,5.674472737404601,-1.015475462621611,15.190521392003031
-5460.0,11.0,244380.6135045604,galetzka_mainshock,,3075297.5503360955,59,79.84173739739003,0.21612794711466632,295.0,15.131233665528294,-0.6952486421919013,0.14075595401862886,-4.468881467157438,19.732841790798325,14.973168452319065,3.729974551434644,1.7165715138767017,16.631980001144328
-5460.0,11.0,235372.10813183762,galetzka_mainshock,,3079638.5555771464,60,94.01682223373852,0.1829995334994054,295.0,18.82645638763363,-0.2617064949907335,-0.9918769848681689,-1.7549149461292606,20.096878361029198,15.706348966027395,1.3882633288972241,-0.4431765435847489,19.486949352974943
