zz_stress,xy_stress,xz_stress,yz_stress,xx_stress,yy_stress,fault_name,point_index,area_sq_km,depth,dip,east,north,rake,strike,tau_dd,tau_ss,sig_nn
124.64608299986281,2.359417776449176,-3.649923178246703,-3.7030834019344274,75.03580607295892,77.11077103072094,gurla,31,10.252225616272478,-12377.333333333334,63.55168028046206,-61511.94121629497,3350285.700178441,-116.36459813515961,139.44371675975646,-15.378565845829371,1.0479918135776773,83.31702364059136
92.51705843397389,5.592175044075215,-0.0016404862831115308,1.1741819927227892,65.7820757580614,68.60925714611969,gurla,32,11.315990370011734,-3942.0,62.509671911508185,-56376.86817752194,3349911.3125405405,-116.5557595836931,140.22470663617244,-8.652026224585036,2.549947256460279,77.33106326347468
85.43817964116138,7.708117389650825,-0.08828010872790304,4.704181568443069,74.75722182366154,77.5999458714991,gurla,34,9.80500389300899,-2228.6666666666665,61.06132810894182,-56458.11920804143,3351503.0324512385,-114.73427292185734,143.90699679050783,-2.433231674819986,5.112433464830497,85.92045470424696
122.78720016337442,0.8111089811216836,-4.753278362140097,-5.892482593357657,70.46924374523712,71.15000973953582,gurla,35,7.007026323569749,-16930.333333333332,67.95969934501397,-65295.85001154377,3351561.223861066,-114.28492676605958,137.24992878440906,-12.426917323594623,-0.03942969008938535,73.59010863042701
124.97083136514854,3.981551895558493,-2.6786521723007963,-1.4552768560210023,80.21784894458128,82.94213940783868,gurla,36,9.71740010654395,-9088.333333333334,68.89837997324999,-60152.98946252597,3350930.8210605085,-111.44679073472085,140.00423308711908,-11.123705111419955,2.115486642105468,88.40400854525636
123.72777697047458,4.85494324061818,-2.125128210478982,-0.17325993483923607,84.11360633699799,86.63822882108639,gurla,37,8.744299773794609,-7375.666666666667,69.93800906134823,-60467.73938835153,3352282.1637804606,-111.62393313328859,138.37145091329091,-9.549387267611934,2.152812716265945,92.91433045478209
122.27658988791659,0.39035068113809,-4.98659617368155,-6.490663709289242,69.25353488833142,69.51966998400297,gurla,38,8.054801248198157,-18350.666666666668,68.04332388247487,-66712.6339162072,3352255.450213211,-113.95417551366613,137.5845075740594,-12.40485487417196,-0.37855988227264237,71.51521965397231
123.68039786222465,1.6535255350665308,-4.24088462000123,-4.2822842895944255,74.02637792258145,75.5160890574385,gurla,39,7.264363857966201,-13721.333333333334,64.87472272432281,-63918.75723908463,3352139.710957968,-117.26959688327611,136.97887886824256,-14.336706166139336,0.6753133458162093,80.26868511468706
118.99924944389329,8.667629116774467,0.07294483849032002,1.6025949573431502,96.47870717160124,96.85848497229178,gurla,41,9.152468178419312,-4188.0,62.573882317427774,-59329.6017740818,3353121.4784312285,-118.371134571435,137.96075656587885,-6.261833218082373,1.487072246626611,109.10484173852528
113.22835142804067,11.377333965129614,1.6979095534023847,3.9544824753258987,104.17352572456754,104.98570123950748,gurla,42,8.624760892502506,-2496.3333333333335,60.77969442198874,-57897.036838284934,3352947.375577496,-123.35108813836244,134.06522080785408,-0.9396430519603456,0.777286603508968,118.73960878800357
123.67191050973848,1.9696745218477802,-4.002031805694011,-3.4328575322297885,76.26793632649886,78.07238259982475,gurla,43,9.125349748538422,-12092.333333333334,64.12873759822449,-64069.30715849286,3353464.316693315,-116.70753454459805,138.43517573844605,-14.267665066728199,1.0558202568744666,83.38028353816594
122.5444261080703,0.5883392296070928,-4.75777305872249,-5.707020825225408,71.33297543165389,71.81804052139427,gurla,44,6.891968325471526,-16662.333333333332,65.86410039439842,-67067.06651816641,3353826.2542284853,-110.70984544014408,144.74399617406925,-14.063975163272453,-0.3948362704795282,75.13403953752912
26.05492323065377,3.5435564666950716,1.3259409148131924,2.614035733247378,27.706717698760198,28.85692138969434,gurla,45,10.474517826391335,1010.3333333333334,40.57477081480945,-54006.68345407493,3352649.678710027,-121.05843529419982,149.0892770350432,2.8908440690968558,2.6042851148910455,30.65457865913403
122.17672474419072,0.16354781743985233,-4.934128257986996,-6.348160076421286,70.05628346442461,70.09649018496602,gurla,46,7.330419374679566,-18159.333333333332,65.93561745867534,-68456.59457026924,3354638.7911130753,-110.45816073502066,145.04534770968613,-14.21675391570534,-0.900344562811568,73.1417517367925
123.042980312721,1.316416369411832,-4.296325611095232,-4.2757164494596385,74.7751509246976,75.98714848177814,gurla,47,7.144941628378302,-13613.0,64.90147467497377,-65800.8325329112,3354456.6336116865,-111.44874710891591,144.69373821876638,-14.082054305035392,0.4865624748598973,80.21806425199703
123.4640951080948,3.4660274403056617,-2.916900434826004,-1.4782994310763589,81.32314633142806,83.55483516489049,gurla,48,8.982024899366538,-8926.0,69.93804652049023,-62420.28261778727,3353629.245351182,-111.5703500832969,138.4488872682046,-9.734667732271667,1.7157412186782093,88.14570043493393
26.05492323065377,3.5435564666950716,1.3259409148131924,2.614035733247378,27.706717698760198,28.85692138969434,gurla,49,8.483353537906837,2382.3333333333335,44.85901444129015,-53582.3426956088,3354524.4197033583,-136.86952870023435,131.085452260338,2.9218305701306058,0.570701909018545,31.79012422862314
122.31625723288124,4.221396296338567,-1.926650908430469,-0.5135575422751352,84.85306014729213,86.66871699012007,gurla,50,9.61889053167102,-7322.0,65.96027227298018,-62681.54878227083,3355017.25510228,-110.45600788210018,145.02110969190662,-10.98888670169147,2.378640869061679,93.48172843066587
112.16416585313299,11.710644075370844,1.635491329641753,1.7577144955065531,104.6639710434886,100.95272567217107,gurla,51,8.261083746505438,-2563.0,62.26793756314679,-59951.872915505104,3355280.1640909403,-112.51756321641513,145.80190781088294,-0.41447656473265226,2.5380911550482055,115.82799762855697
115.3218754517597,8.498125613059406,0.41820362060541566,0.9777635749361975,95.61246765395678,93.9605369149246,gurla,52,9.782835993906989,-4146.666666666667,61.88367097511462,-61351.276694258406,3355828.8591912705,-113.33581888565448,145.02802530037707,-5.601733057499757,2.1507270741355162,106.52818777009851
122.44375390495428,0.3318805272609947,-4.659840318674117,-5.735447336552506,71.98200796250688,72.14638584326651,gurla,53,7.140185278684489,-16669.0,64.42528266282783,-68624.40329318744,3356200.023150267,-107.91122418562742,150.6775535346949,-15.21321442845909,-0.9544934411287784,76.29695176281403
26.05492323065377,3.5435564666950716,1.3259409148131924,2.614035733247378,27.706717698760198,28.85692138969434,gurla,54,7.3391020188309195,2474.6666666666665,44.883623835140384,-54617.62118331447,3355763.110675516,-124.47072493051164,143.40398745689802,2.7370177082194136,2.0385002064228575,31.39316190292352
122.72564239476513,0.9542584026294608,-4.102093414174235,-4.4836031037887585,75.59559682366866,76.31251582702522,gurla,55,7.250905038976609,-13583.666666666666,67.60020090430186,-67623.46123898547,3357218.672667917,-106.00392618114472,150.532153135439,-12.156237226258668,0.02058710369190131,79.21578130688766
122.23470772103991,-0.07592913923801908,-4.791347235721704,-6.364037674259433,70.67961756255275,70.35472773866286,gurla,56,7.515609778483843,-18219.0,64.83921687961117,-69965.91971626192,3357129.763031988,-106.7295504718362,152.24071253684906,-15.29102399074084,-1.6056537783990037,74.34524514080644
53.767577704611355,7.266214082984589,2.364539210611073,3.4125049790764885,56.89126566311297,56.99031971038261,gurla,57,10.481018902289161,835.0,43.32341198203093,-56480.8795720241,3355332.7128084432,-131.07366634801195,137.3522387704323,5.433484535238659,1.1033622472532867,62.712747615097676
122.94074188599454,1.5160645448439076,-3.903551743585961,-3.657309518371974,77.12619289531328,78.4472609088765,gurla,58,10.988800798684466,-12024.666666666666,64.93970622661801,-66189.41853081207,3356287.820013927,-111.49548006621664,144.5846020035998,-13.460591560337612,0.711792042333329,82.81731822527779
122.52379712364191,2.8753266477166513,-2.6612632842784443,-1.857388761541046,82.02200374224441,83.5984640153097,gurla,59,11.364497789173004,-8900.0,65.93337447200324,-64719.159320877305,3356683.5128466524,-110.75040298880029,144.60571228990784,-11.707034587518201,1.5546524569211344,89.0453024630488
121.64288584443645,3.62204056779018,-1.5453160650500766,-0.9782228963261326,85.42335608768128,86.54024198135134,gurla,60,9.110415219347061,-7346.0,61.456663552187145,-64785.328480377335,3358208.848441443,-109.14316909783973,151.50266166016266,-12.829774475349126,2.0860949572979983,94.70111027499959
122.56717828615524,0.08706386173252617,-4.439613251277095,-5.802990160789117,72.65871912133957,72.35363573233651,gurla,61,7.676960799754873,-16716.0,65.51418270711514,-70087.02887674933,3358784.1891837534,-107.72664586301596,149.85924678154038,-14.392571540155423,-1.2372971994626265,76.13659624037302
111.14656734744156,10.892685923333312,2.213240884066709,1.2094968658374377,103.81989231645133,98.71767811090342,gurla,62,9.39890347064734,-2577.3333333333335,61.13529920038474,-61719.07752374274,3358180.880207958,-106.88017091682406,155.34712397259113,-1.3245625543101909,4.610955518626726,113.3080213261744
52.648159334414586,7.6764626602244554,1.8781801536272025,1.0998007264712215,56.9273752674775,53.76078259292249,gurla,63,11.464408344327989,715.3333333333334,43.17916349158051,-57795.019354089636,3356802.9352443516,-122.73381806572033,146.1030647527456,5.328182673556245,0.884063772085604,59.6864766467071
117.89622333105602,7.333511849291617,0.9478468172781805,0.9985811542241458,96.26340513472795,94.26425087714314,gurla,64,9.844512653584879,-4198.666666666667,59.237950345030605,-63115.51877125519,3358894.611713758,-110.30116309642699,151.62286531593656,-7.634588713567794,2.95538785376876,107.268196803401
24.935504860457,3.953805043934938,0.8395818578293216,0.3013314806421106,27.742827303124727,25.62738427223422,gurla,65,8.044498742475891,2406.3333333333335,41.65256909770456,-56661.496416462,3358495.6250902587,-117.23751127493779,152.93601162859767,2.8707833905369835,0.8852315634043902,28.275988661672926
122.43548542388737,-0.3128263790503654,-4.557507518189519,-6.4165723698276445,71.21233470222275,70.38773730790264,gurla,66,8.018410854060793,-18412.333333333332,66.31217872710714,-71487.65958065227,3359765.0694152974,-105.58695307539003,152.7256001431427,-14.26831671497801,-1.9259387256217306,73.97691759454938
122.77733601408502,0.7718478271124649,-3.9387591314691743,-4.581488428942164,76.04548973260816,76.40878919064573,gurla,67,7.9014209433620035,-13617.666666666666,67.63069983395677,-68613.61710836132,3358918.2854597145,-106.35494066501735,149.86415397917253,-12.125040107388102,-0.2555379629277743,79.44881974100218
122.93676640728539,1.03605345353469,-3.4978241384876783,-4.079906720527759,78.14571685098888,78.48213396275408,gurla,68,8.593912045133251,-12155.0,63.16156755838737,-68496.5703832023,3360215.9404529505,-104.37820200724902,157.91182975460632,-14.905231896856833,-0.3453563943504845,84.04081588435147
122.29313115725826,2.3768678645326737,-2.3526012157730585,-2.3864058015407434,82.71738435222609,83.47541516892403,gurla,69,9.065881426447191,-9044.0,61.41588909921318,-66614.9247236876,3359923.757162437,-105.06040915594791,158.1465816701767,-14.227475539814442,1.0980092670502417,90.54299320333539
122.83679186518843,-0.14312291943893596,-4.162642659609818,-5.866905496839301,73.16475551575802,72.2895203905239,gurla,70,7.591503992759977,-16925.333333333332,65.39155078203495,-71507.5336491717,3361366.4928784263,-103.89948795953906,156.77798680491287,-14.886534634988791,-1.9396744612198629,76.93159758145879
121.67140938188494,3.2749057678397904,-1.2406053987370274,-1.7059815714768876,86.28245974065734,86.47374603632917,gurla,71,10.271457014622207,-7492.666666666667,60.65032000796267,-66257.61494537063,3361387.9203580753,-104.52556783061482,159.63847051789662,-13.283767988067297,1.6454278788187084,94.9240315627276
24.935504860457,3.953805043934938,0.8395818578293216,0.3013314806421106,27.742827303124727,25.62738427223422,gurla,72,8.16308673360332,2503.3333333333335,41.652626925956945,-57185.87865834514,3359805.9349611085,-115.8275063087668,154.56575526445607,2.826829692203571,1.0469904790314073,28.239456296735984
52.826434654297515,7.098849694208132,1.8461801098879573,0.891905946788105,56.05860685747939,51.80070876590354,gurla,73,14.163805484253563,799.6666666666666,41.81094481843981,-59387.35953022516,3360015.846812801,-115.04031301951441,155.42161882052773,4.136291835178991,2.0535784789726073,58.35963807319984
123.13223303330875,0.5168752658144053,-3.616331230638586,-4.758946734599446,76.7074714538837,76.31571646713455,gurla,74,6.731117450540382,-13766.333333333334,63.08378808230179,-69989.85622010978,3361683.2676401194,-105.0055515272822,156.86862646328632,-15.546997430895658,-1.1455761458034868,82.2759616943915
117.37829668593437,6.995572516005903,1.0560581015742496,0.45497568728545534,96.86247435756117,94.47489894107741,gurla,75,10.115766306778184,-4223.666666666667,59.005035398134375,-64096.57285755946,3361026.918234352,-105.25357967298004,159.59655212434348,-7.705687265768816,3.90023828853011,106.46299777560361
122.77159636539938,-0.4974771169105032,-4.26591302488264,-6.3999485811794585,71.6983850950839,70.35524395362779,gurla,76,8.409071465143704,-18619.0,64.66196498047066,-72844.37967767546,3362368.200247364,-106.10129517105605,153.50014841007447,-15.782670365585368,-2.391889251233403,75.3470360587821
112.49055106836747,9.452122702596894,1.9882224515165678,-0.4260861529023814,103.91909701632392,100.12166008435219,gurla,77,11.24886912031087,-2571.3333333333335,55.55706057013038,-63460.15987122837,3362608.668091131,-102.24792174142466,166.50216504103463,-2.7538579102042533,5.738146319998705,111.14907563390412
27.890929793840513,3.145044650273195,1.0065982520586358,0.5905744661459943,28.315779554354663,26.173324493669323,gurla,78,8.442230053512095,2522.3333333333335,41.5419122912383,-58213.073723795205,3362173.086041176,-112.3790506611054,158.6842916256723,1.2664181353817092,1.1912758427226122,30.03409007707225
123.44533013773328,0.8302826677717741,-3.111348260864584,-4.190267585637823,78.97790121806801,78.39426007424107,gurla,79,8.53403555194325,-12255.666666666666,61.920668786283,-69713.93988416782,3363134.0277512204,-103.90197724208493,159.762614146996,-15.839198194877582,-0.9538717527806582,85.56635426894017
123.23052483786452,-0.2939847629569252,-3.811875791150013,-5.786011111974601,73.7295336571528,72.31668343679729,gurla,80,7.626504433406005,-17013.666666666668,64.39288432279663,-72761.80216264464,3363940.412363876,-105.7045314526392,154.45338707703456,-15.767054484191966,-2.207976902913513,77.95053447107041
122.7368772385178,2.2012980558844335,-1.9316836901918228,-2.8518064306193867,83.88092094596718,83.49454875039065,gurla,81,9.461048907814451,-9093.0,60.65247042197171,-67863.3442689434,3363130.8637596904,-104.49580800343213,159.68755122790196,-14.551466417454087,0.3645756284238886,91.87421247716469
54.852922092790664,6.153867839707118,1.7173114229272515,-0.013272981321157507,55.71945573584997,53.02164966653959,gurla,82,14.417519661121723,750.0,42.560106646188515,-60487.14815077757,3362931.6059616692,-106.26654096388233,165.88932970962878,1.9429573718172328,2.9181795523091565,58.163458199601635
123.60467436524716,0.36607608533899677,-3.2142078016668094,-4.685213856406591,77.45990238417117,76.32079619081756,gurla,83,7.530464753677543,-13809.333333333334,61.11194348308077,-71149.03979819894,3364389.46510604,-107.27073650471593,154.73617440647308,-16.870585700040856,-1.5654155940212107,84.13635466255977
122.1982990503648,3.172640035793135,-0.9404742399885188,-2.168665476751593,87.64289125461107,86.47607189169617,gurla,84,10.019102448098693,-7451.333333333333,59.150173533624034,-67381.75068373977,3364686.733882576,-103.13499254167618,163.0315122925669,-13.75004762841322,1.057238559848177,96.61229197994074
123.1327798631099,-0.6264407405300516,-3.904614818446611,-6.281671625258251,72.22572538445068,70.42623586521489,gurla,85,7.117892191399886,-18670.333333333332,63.180500146923734,-74206.61629417837,3364852.493145991,-111.15587763508744,146.87953505091053,-16.971113189665353,-2.3712450262668803,76.30655887567377
117.03179467636434,6.756690616638206,0.8308259485216121,-1.5622776837438968,96.98813505634145,95.08982627372498,gurla,86,10.689817933390996,-4198.666666666667,55.316844454980064,-65139.608373835894,3364525.540337739,-104.42628194545343,163.17366393929342,-7.822222415183255,3.2046602158877313,106.22366707783533
123.88490675029932,0.6769856392328659,-2.604665307593903,-4.0184842151237365,79.7418523390877,78.32408170213245,gurla,87,9.027131166988157,-12265.333333333334,62.24458416417445,-71030.566165826,3365979.073054968,-108.82112573662266,151.30002183127112,-15.705360429934885,-1.2647026259936436,86.03227369130347
123.58570943488468,-0.41987146119646007,-3.3989916010474257,-5.624511219961233,74.27479364109921,72.3835168298842,gurla,88,8.113288349623994,-17029.666666666668,61.51905002088054,-74104.3499831927,3366399.8149504014,-108.30951250535435,152.74282334132175,-17.926708689679813,-2.5330284876275417,80.22511428266168
26.96199229895015,3.0088231894339237,0.7107131708686155,-0.6038474474671518,27.403676181495307,26.84832517287027,gurla,89,10.13096294049296,2507.3333333333335,41.193362496842134,-58798.855296764,3364906.773844956,-96.09447928766753,179.4241547943301,0.34218945463192973,1.517799929706451,27.878180427316035
123.95922416502378,0.2179992588349261,-2.7059594046764026,-4.464511336055782,78.0475891836794,76.26974341232554,gurla,90,7.920227432543453,-13829.0,62.54283043924915,-72541.06221928603,3367077.342117215,-107.70904595150459,152.79630434302035,-16.307594274564153,-1.7892772476845156,84.0159552910529
114.0816038926935,9.504729847142583,0.4142824335262403,-2.0287802241186137,105.97351791645345,102.09909120330501,gurla,91,14.031021807857295,-2538.3333333333335,51.38037598927188,-64228.72644165627,3366432.7902493514,-98.53372801922387,173.9819153702179,-3.052170804027014,5.660845754637309,110.51038012687852
123.27911486352414,2.05063791899541,-1.5472309272675546,-2.8288985292579243,84.90602493686731,83.30478752633869,gurla,92,9.297979306298453,-9070.0,58.33762368059143,-69113.87266659127,3366279.5058230334,-111.02994637967119,151.2796976863448,-15.318011919113879,-0.5469876064558908,94.03619488334235
123.46368976950959,-0.7456148562066522,-3.512524751390056,-6.140281348113218,72.65881802519803,70.43114554897402,gurla,93,8.34438335389293,-18777.666666666668,61.149293807952596,-75654.58494117284,3367269.9716455596,-109.68699459845601,150.9430259790842,-18.727587655701186,-2.9401172838976173,78.48297235656503
122.46390639122967,2.992010001089644,-0.6852416791864346,-2.137910816434926,88.53825094046513,85.96495565426392,gurla,94,9.232619627427466,-7445.666666666667,54.78347689196221,-68618.21116072102,3367775.6901549115,-107.01204257255179,159.55108914426245,-14.743144387140958,0.14234799805407383,99.60914806824522
124.104762961418,0.5612617913345835,-1.9618259020420714,-3.6727743989512276,80.46951980702624,78.43674093293484,gurla,95,7.305801470427489,-12095.666666666666,64.4794657909563,-72426.25376500648,3368601.368672826,-110.50611772172856,146.53883411983534,-14.70246638386373,-1.4993488476951558,85.6388958510172
56.132139134477555,6.2845836322631285,0.5637203664812973,-1.2777210600397528,57.32555476194795,54.85075407163329,gurla,96,17.295629052775812,846.3333333333334,40.298819862756034,-60860.98508503516,3366491.0858860295,-100.74993041249988,173.52144790104023,1.3362064785490482,2.764980396991249,57.61801693314588
123.89850437383814,-0.5204340380135322,-2.90366053529098,-5.427194772674793,74.79469217959355,72.50463818976277,gurla,97,8.58241628768723,-16986.666666666668,64.71288012036526,-75615.30883044668,3368796.7698742338,-116.31503463313828,138.3175340078215,-15.886600295167902,-1.9893032140979947,78.0407089932798
119.38388822310787,6.914825380838636,-0.27594085772182847,-2.132626874861006,100.40782597181149,95.67167759542866,gurla,98,10.400748168807345,-4166.666666666667,49.06320533090465,-65975.20724568989,3368090.1681260657,-109.38812873446287,159.25970074349783,-7.276441193367361,1.4857912794105994,109.82636822031492
118.75680205436228,9.195897755132732,-0.059645844043201834,-3.0068340112999286,108.58837883968508,99.12282517605247,gurla,99,7.7565794168321585,-2546.3333333333335,49.922616252545254,-65087.67105294973,3369595.489412963,-111.37018607024477,156.21001524411474,-2.207078801504913,0.31725270241081027,114.62731106511777
29.170146835527408,3.2757604428292044,-0.1469928043873182,-0.673873612572601,29.921878580452642,28.002428898763018,gurla,100,5.683085686611991,2497.3333333333335,37.68134833327008,-58791.91843824953,3367668.5551299383,-75.53671915715846,205.55140107662217,-1.0024948554731896,1.1825777850926373,28.517916093289042
